,nameModel,trial_optimizacion_bayesiana,Step_validacion,time,MSE,RMSE,MAE,MAPE
0,CNN_Wallmart_1_1_800_30.0_1.0_700.0_0.45_adam_4.528124276877246e-05_2_128.0,1,1,20.991411685943604,0.633953332901001,0.796211838722229,0.6183750033378601,311.88299560546875
1,CNN_Wallmart_1_2_800_30.0_1.0_700.0_0.45_adam_4.528124276877246e-05_2_128.0,1,2,11.85366702079773,0.6662846803665161,0.8162626028060913,0.6604364514350891,352.9291076660156
2,CNN_Wallmart_1_3_800_30.0_1.0_700.0_0.45_adam_4.528124276877246e-05_2_128.0,1,3,11.66711139678955,0.5698866248130798,0.7549083828926086,0.5911320447921753,258.32672119140625
3,CNN_Wallmart_1_4_800_30.0_1.0_700.0_0.45_adam_4.528124276877246e-05_2_128.0,1,4,11.888503789901733,0.5208598971366882,0.7217062711715698,0.5531366467475891,212.14181518554688
4,CNN_Wallmart_1_5_800_30.0_1.0_700.0_0.45_adam_4.528124276877246e-05_2_128.0,1,5,40.249820947647095,0.4524787664413452,0.6726654171943665,0.5053603053092957,286.9372863769531
5,CNN_Wallmart_2_1_800_80.0_1.0_300.0_0.57_adam_1.9769646197369174e-05_2_128.0,2,1,5.223272085189819,0.6273353695869446,0.7920450568199158,0.6287516951560974,165.60426330566406
6,CNN_Wallmart_2_2_800_80.0_1.0_300.0_0.57_adam_1.9769646197369174e-05_2_128.0,2,2,14.681614875793457,0.5679373741149902,0.753616213798523,0.5770055055618286,193.3408203125
7,CNN_Wallmart_2_3_800_80.0_1.0_300.0_0.57_adam_1.9769646197369174e-05_2_128.0,2,3,22.26365089416504,0.5794938206672668,0.7612448930740356,0.5817452669143677,219.5471954345703
8,CNN_Wallmart_2_4_800_80.0_1.0_300.0_0.57_adam_1.9769646197369174e-05_2_128.0,2,4,25.998574018478394,0.48194921016693115,0.6942256093025208,0.5187515616416931,223.8957061767578
9,CNN_Wallmart_2_5_800_80.0_1.0_300.0_0.57_adam_1.9769646197369174e-05_2_128.0,2,5,13.068867444992065,0.5081301927566528,0.712832510471344,0.5441727638244629,242.11793518066406
10,CNN_Wallmart_3_1_800_20.0_1.0_200.0_0.53_adam_4.942695090296626e-05_4_160.0,3,1,12.48042607307434,0.6151934266090393,0.7843426465988159,0.608028769493103,298.4776916503906
11,CNN_Wallmart_3_2_800_20.0_1.0_200.0_0.53_adam_4.942695090296626e-05_4_160.0,3,2,17.00560736656189,0.5685988664627075,0.7540549635887146,0.5992594361305237,306.0991516113281
12,CNN_Wallmart_3_3_800_20.0_1.0_200.0_0.53_adam_4.942695090296626e-05_4_160.0,3,3,16.8656268119812,0.5474812388420105,0.7399197220802307,0.5803466439247131,264.9515686035156
13,CNN_Wallmart_3_4_800_20.0_1.0_200.0_0.53_adam_4.942695090296626e-05_4_160.0,3,4,33.61922764778137,0.46495041251182556,0.6818727254867554,0.5019542574882507,256.15191650390625
14,CNN_Wallmart_3_5_800_20.0_1.0_200.0_0.53_adam_4.942695090296626e-05_4_160.0,3,5,15.96474289894104,0.5037869215011597,0.7097795009613037,0.5493274927139282,206.87322998046875
15,CNN_Wallmart_4_1_800_80.0_1.0_700.0_0.69_adam_1.3412497813931671e-05_2_96.0,4,1,13.916197061538696,0.5928294658660889,0.7699542045593262,0.5661499500274658,130.3780975341797
16,CNN_Wallmart_4_2_800_80.0_1.0_700.0_0.69_adam_1.3412497813931671e-05_2_96.0,4,2,24.865800857543945,0.5485863089561462,0.7406660914421082,0.5868542790412903,306.7241516113281
17,CNN_Wallmart_4_3_800_80.0_1.0_700.0_0.69_adam_1.3412497813931671e-05_2_96.0,4,3,18.967453241348267,0.5787763595581055,0.7607734799385071,0.5792827606201172,165.9962615966797
18,CNN_Wallmart_4_4_800_80.0_1.0_700.0_0.69_adam_1.3412497813931671e-05_2_96.0,4,4,46.42343330383301,0.4914757013320923,0.701053261756897,0.5339766144752502,247.71435546875
19,CNN_Wallmart_4_5_800_80.0_1.0_700.0_0.69_adam_1.3412497813931671e-05_2_96.0,4,5,14.327547073364258,0.5369802117347717,0.7327893376350403,0.5667208433151245,231.54856872558594
20,CNN_Wallmart_5_1_800_30.0_2.0_400.0_0.59_adam_3.502330004581229e-05_2_64.0,5,1,13.933421850204468,0.5828487277030945,0.7634453177452087,0.557647705078125,230.05419921875
21,CNN_Wallmart_5_2_800_30.0_2.0_400.0_0.59_adam_3.502330004581229e-05_2_64.0,5,2,38.77072858810425,0.4430674612522125,0.6656331419944763,0.48432090878486633,204.34881591796875
22,CNN_Wallmart_5_3_800_30.0_2.0_400.0_0.59_adam_3.502330004581229e-05_2_64.0,5,3,41.113452672958374,0.456233412027359,0.6754505038261414,0.48932749032974243,183.67538452148438
23,CNN_Wallmart_5_4_800_30.0_2.0_400.0_0.59_adam_3.502330004581229e-05_2_64.0,5,4,39.40902066230774,0.44114360213279724,0.664186418056488,0.47404295206069946,205.796875
24,CNN_Wallmart_5_5_800_30.0_2.0_400.0_0.59_adam_3.502330004581229e-05_2_64.0,5,5,17.42080569267273,0.47386428713798523,0.6883779764175415,0.5065956711769104,152.22604370117188
25,CNN_Wallmart_6_1_800_90.0_2.0_200.0_0.53_adam_1.1468600494439546e-05_2_128.0,6,1,22.87048888206482,0.5343104004859924,0.7309653759002686,0.5169548988342285,129.82518005371094
26,CNN_Wallmart_6_2_800_90.0_2.0_200.0_0.53_adam_1.1468600494439546e-05_2_128.0,6,2,58.380215644836426,0.4551021158695221,0.6746125221252441,0.5052784085273743,248.41293334960938
