index,nameModel,trial_optimizacion_bayesiana,Step_validacion,time,MSE,RMSE,MAE,MAPE
52,SVR_Wallmart_11_3_linear_0.1_0.3_auto,11,3,0.13043904304504395,0.4518751908456293,8.292513346662274,0.6722166249399291,0.5133742699930344
53,SVR_Wallmart_11_4_linear_0.1_0.3_auto,11,4,0.22663092613220215,0.42501846962939144,7.786547551619438,0.6519344059254669,0.49558427290699697
54,SVR_Wallmart_11_5_linear_0.1_0.3_auto,11,5,0.3938300609588623,0.42828422267855787,7.285497583154112,0.6544342768212541,0.5004223093340262
55,SVR_Wallmart_12_1_linear_0.3_0.4_scale,12,1,0.01955556869506836,0.4735969434584734,6.466573715012504,0.6881838006364821,0.5214593159535386
56,SVR_Wallmart_12_2_linear_0.3_0.4_scale,12,2,0.13880681991577148,0.42599725268952116,6.903770592824421,0.6526846502634494,0.49445836437956775
57,SVR_Wallmart_12_3_linear_0.3_0.4_scale,12,3,0.2759823799133301,0.4537406090674044,7.3874321405822965,0.6736027086253472,0.512691096256648
58,SVR_Wallmart_12_4_linear_0.3_0.4_scale,12,4,0.46260738372802734,0.43318640587068336,7.169388801691905,0.6581689797238117,0.5039514922996332
59,SVR_Wallmart_12_5_linear_0.3_0.4_scale,12,5,0.723231315612793,0.43450409468072,7.117637768319914,0.6591692458547501,0.5048278117469128
60,SVR_Wallmart_13_1_linear_0.3_0.4_auto,13,1,0.01961684226989746,0.4735969434584734,6.466573715012504,0.6881838006364821,0.5214593159535386
61,SVR_Wallmart_13_2_linear_0.3_0.4_auto,13,2,0.15277934074401855,0.42599725268952116,6.903770592824421,0.6526846502634494,0.49445836437956775
62,SVR_Wallmart_13_3_linear_0.3_0.4_auto,13,3,0.2711977958679199,0.4537406090674044,7.3874321405822965,0.6736027086253472,0.512691096256648
63,SVR_Wallmart_13_4_linear_0.3_0.4_auto,13,4,0.4497244358062744,0.43318640587068336,7.169388801691905,0.6581689797238117,0.5039514922996332
64,SVR_Wallmart_13_5_linear_0.3_0.4_auto,13,5,0.7318167686462402,0.43450409468072,7.117637768319914,0.6591692458547501,0.5048278117469128
65,SVR_Wallmart_14_1_rbf_0.5_0.9_auto,14,1,0.00558161735534668,0.5307789524687027,3.15999059635948,0.7285457792539207,0.5646324324330367
66,SVR_Wallmart_14_2_rbf_0.5_0.9_auto,14,2,0.012941837310791016,0.5533268276266083,3.6523111147642715,0.7438594138858554,0.5974029457248672
67,SVR_Wallmart_14_3_rbf_0.5_0.9_auto,14,3,0.023194551467895508,0.5505171435679539,3.120723058981353,0.741968424913051,0.5950415919511095
68,SVR_Wallmart_14_4_rbf_0.5_0.9_auto,14,4,0.040372371673583984,0.5605055723539927,3.5520290775564685,0.748669200885139,0.6019161304022072
69,SVR_Wallmart_14_5_rbf_0.5_0.9_auto,14,5,0.06331491470336914,0.573423836554229,4.429239640938357,0.7572475398139165,0.6140275328693904
70,SVR_Wallmart_15_1_linear_0.8_0.4_auto,15,1,0.06905102729797363,0.46759439830301675,6.735631697887289,0.6838087439503949,0.5177047894316288
71,SVR_Wallmart_15_2_linear_0.8_0.4_auto,15,2,0.22430944442749023,0.42699437679981317,6.9669479279894295,0.6534480674084309,0.49503263731737973
72,SVR_Wallmart_15_3_linear_0.8_0.4_auto,15,3,0.7709372043609619,0.454057263739662,7.374555539975003,0.6738377132067201,0.5132547171409323
73,SVR_Wallmart_15_4_linear_0.8_0.4_auto,15,4,0.9757978916168213,0.43410253378750896,7.197841507757198,0.6588645792478974,0.5044501557384382
74,SVR_Wallmart_15_5_linear_0.8_0.4_auto,15,5,1.711205244064331,0.4345230551663916,7.085561610185315,0.6591836278051751,0.5049596082850377
75,SVR_Wallmart_16_1_sigmoid_0.8_0.4_auto,16,1,0.008175134658813477,0.5713932191074432,5.433507042010448,0.7559055622942876,0.5702073598638417
76,SVR_Wallmart_16_2_sigmoid_0.8_0.4_auto,16,2,0.020406007766723633,0.5665636640419295,4.750567130172238,0.752704234106551,0.5696847171201708
77,SVR_Wallmart_16_3_sigmoid_0.8_0.4_auto,16,3,0.04049944877624512,0.5639776423535321,4.293432559117686,0.7509844488093825,0.5697242724928764
78,SVR_Wallmart_16_4_sigmoid_0.8_0.4_auto,16,4,0.06659865379333496,0.5647942291068399,4.448213459873801,0.7515279296917978,0.5696859862101141
79,SVR_Wallmart_16_5_sigmoid_0.8_0.4_auto,16,5,0.1090385913848877,0.5619154929247961,3.835362345717466,0.7496102273347104,0.5700316504486836
80,SVR_Wallmart_17_1_rbf_0.3_0.3_auto,17,1,0.008406639099121094,0.6037131943019063,12.102698987562869,0.7769898289565355,0.576801625065496
81,SVR_Wallmart_17_2_rbf_0.3_0.3_auto,17,2,0.024758338928222656,0.5005253144498661,4.705938157111911,0.7074781370826,0.5408629578433488
82,SVR_Wallmart_17_3_rbf_0.3_0.3_auto,17,3,0.06938052177429199,0.4988792506093005,3.0837269643421763,0.7063138471029012,0.5460854807890644
83,SVR_Wallmart_17_4_rbf_0.3_0.3_auto,17,4,0.17770671844482422,0.5037070883247549,2.7687337097412428,0.7097232476992387,0.5478410903139667
84,SVR_Wallmart_17_5_rbf_0.3_0.3_auto,17,5,0.2906186580657959,0.48093188173040174,2.956464150034571,0.6934925246391642,0.5338562389291931
85,SVR_Wallmart_18_1_rbf_0.8_0.9_auto,18,1,0.008932828903198242,0.5298306093785656,4.366726458558046,0.7278946416745803,0.5586813103712248
86,SVR_Wallmart_18_2_rbf_0.8_0.9_auto,18,2,0.020903587341308594,0.558231293228102,3.6405105832525035,0.7471487758325661,0.5999837074116893
87,SVR_Wallmart_18_3_rbf_0.8_0.9_auto,18,3,0.04512643814086914,0.5803363666363632,3.745829682186994,0.7617981140934672,0.6117773098035784
88,SVR_Wallmart_18_4_rbf_0.8_0.9_auto,18,4,0.07756352424621582,0.5930230633344133,4.304744852034993,0.7700799071099137,0.620910003833334
89,SVR_Wallmart_18_5_rbf_0.8_0.9_auto,18,5,0.12772226333618164,0.6035065947661218,5.1287800440221405,0.776856868905799,0.6324701646007723
90,SVR_Wallmart_19_1_linear_1_0.9_scale,19,1,0.08703207969665527,0.7319382422154628,8.618873320461388,0.8555338930839986,0.6960447078038358
91,SVR_Wallmart_19_2_linear_1_0.9_scale,19,2,0.3260200023651123,0.5290897758227392,4.310819649245517,0.7273855757593349,0.58428415927443
92,SVR_Wallmart_19_3_linear_1_0.9_scale,19,3,0.43175244331359863,0.541898850928825,4.879892367374282,0.7361377934387182,0.5920731276290779
93,SVR_Wallmart_19_4_linear_1_0.9_scale,19,4,1.52046799659729,0.47765819257847586,5.405026382075143,0.6911282027080619,0.5548273210323965
94,SVR_Wallmart_19_5_linear_1_0.9_scale,19,5,1.3646862506866455,0.4892345642159778,4.448795607425667,0.699453046469867,0.5617623834271738
95,SVR_Wallmart_20_1_sigmoid_0.8_0.4_scale,20,1,0.013617515563964844,107.5240321902566,376.6263540894968,10.369379547024817,9.126239692229086
96,SVR_Wallmart_20_2_sigmoid_0.8_0.4_scale,20,2,0.043912649154663086,913.4835533869953,1190.6937756278346,30.223890440957387,22.47368787380624
97,SVR_Wallmart_20_3_sigmoid_0.8_0.4_scale,20,3,0.09732222557067871,458.33005694646863,206.52357195690962,21.408644444393687,16.351113193623874
98,SVR_Wallmart_20_4_sigmoid_0.8_0.4_scale,20,4,0.1802816390991211,434.4083428330178,450.41516184696155,20.842464893409748,16.097867522670445
99,SVR_Wallmart_20_5_sigmoid_0.8_0.4_scale,20,5,0.2801241874694824,586.2112191883602,544.4042503019316,24.211799172890068,19.004644341506236
100,SVR_Wallmart_21_1_linear_0.1_0.2_scale,21,1,0.03160738945007324,0.4373222986481223,8.307939701983635,0.661303484527431,0.49576884209523525
101,SVR_Wallmart_21_2_linear_0.1_0.2_scale,21,2,0.08904099464416504,0.41116542743819084,8.75032635121896,0.6412218238941894,0.4772207965080862
102,SVR_Wallmart_21_3_linear_0.1_0.2_scale,21,3,0.21407198905944824,0.45006686142792324,9.787230300391702,0.6708702269648902,0.5065531697133355
103,SVR_Wallmart_21_4_linear_0.1_0.2_scale,21,4,0.33110857009887695,0.4188395921333849,9.129097187021388,0.6471781764965386,0.484439741689579
104,SVR_Wallmart_21_5_linear_0.1_0.2_scale,21,5,0.39084649085998535,0.41710358153653476,8.317638282142278,0.6458355684975354,0.4842743640345319
105,SVR_Wallmart_22_1_linear_0.1_0.1_scale,22,1,0.01754140853881836,0.44827383152210326,9.32200383698404,0.6695325470222514,0.500723100219002
106,SVR_Wallmart_22_2_linear_0.1_0.1_scale,22,2,0.09229469299316406,0.42028164616031255,8.251546064086451,0.64829132815449,0.48385197216195636
107,SVR_Wallmart_22_3_linear_0.1_0.1_scale,22,3,0.24007129669189453,0.4418596590750508,10.032061444054648,0.6647252508179984,0.4978043956414426
