,nameModel,trial_optimizacion_bayesiana,Step_validacion,time,MSE,RMSE,MAE,MAPE
0,GRU_Wallmart_1_1_800_50.0_3.0_640.0_0.45_adam_3.8856647435281685e-05,1,1,34.38845920562744,0.5136690139770508,0.7167070508003235,0.5356854200363159,195.1144561767578
1,GRU_Wallmart_1_2_800_50.0_3.0_640.0_0.45_adam_3.8856647435281685e-05,1,2,20.20901870727539,0.5637343525886536,0.7508224248886108,0.5740845203399658,208.3819580078125
2,GRU_Wallmart_1_3_800_50.0_3.0_640.0_0.45_adam_3.8856647435281685e-05,1,3,29.31982707977295,0.45749226212501526,0.6763817071914673,0.4914872348308563,207.1836700439453
3,GRU_Wallmart_1_4_800_50.0_3.0_640.0_0.45_adam_3.8856647435281685e-05,1,4,20.525448083877563,0.5009026527404785,0.7077447175979614,0.53314208984375,198.59019470214844
4,GRU_Wallmart_1_5_800_50.0_3.0_640.0_0.45_adam_3.8856647435281685e-05,1,5,43.54355549812317,0.4777279496192932,0.6911786794662476,0.5137155055999756,197.00775146484375
5,GRU_Wallmart_2_1_800_50.0_2.0_680.0_0.59_adam_3.0430228258593062e-05,2,1,26.97607946395874,0.5541542768478394,0.7444154024124146,0.5684868097305298,205.97117614746094
6,GRU_Wallmart_2_2_800_50.0_2.0_680.0_0.59_adam_3.0430228258593062e-05,2,2,21.11643886566162,0.6901818513870239,0.830771803855896,0.6561497449874878,270.18927001953125
7,GRU_Wallmart_2_3_800_50.0_2.0_680.0_0.59_adam_3.0430228258593062e-05,2,3,23.4859037399292,0.47033455967903137,0.6858094334602356,0.5123468041419983,185.8401336669922
8,GRU_Wallmart_2_4_800_50.0_2.0_680.0_0.59_adam_3.0430228258593062e-05,2,4,21.195777654647827,0.4996454119682312,0.7068560123443604,0.5340396165847778,182.0792694091797
9,GRU_Wallmart_2_5_800_50.0_2.0_680.0_0.59_adam_3.0430228258593062e-05,2,5,71.7303056716919,0.4806574881076813,0.6932946443557739,0.5140503644943237,199.66793823242188
10,GRU_Wallmart_3_1_800_50.0_1.0_760.0_0.68_adam_2.8555752696869087e-05,3,1,40.3978488445282,0.5470303893089294,0.7396150231361389,0.565284252166748,191.23130798339844
11,GRU_Wallmart_3_2_800_50.0_1.0_760.0_0.68_adam_2.8555752696869087e-05,3,2,7.761638879776001,0.6804524660110474,0.824895441532135,0.6327148079872131,138.98849487304688
12,GRU_Wallmart_3_3_800_50.0_1.0_760.0_0.68_adam_2.8555752696869087e-05,3,3,25.419612646102905,0.4823688864707947,0.694527804851532,0.5226886868476868,183.88241577148438
13,GRU_Wallmart_3_4_800_50.0_1.0_760.0_0.68_adam_2.8555752696869087e-05,3,4,20.808066844940186,0.5134845972061157,0.7165784239768982,0.5432581305503845,179.24569702148438
14,GRU_Wallmart_3_5_800_50.0_1.0_760.0_0.68_adam_2.8555752696869087e-05,3,5,147.7709186077118,0.5038976073265076,0.7098574638366699,0.5300260782241821,218.44200134277344
15,GRU_Wallmart_4_1_800_90.0_2.0_160.0_0.48_adam_1.4053343359423077e-05,4,1,64.92891645431519,0.6693793535232544,0.8181560635566711,0.6393025517463684,228.91053771972656
16,GRU_Wallmart_4_2_800_90.0_2.0_160.0_0.48_adam_1.4053343359423077e-05,4,2,7.640435695648193,0.6891629695892334,0.8301584124565125,0.633643627166748,120.52542114257812
17,GRU_Wallmart_4_3_800_90.0_2.0_160.0_0.48_adam_1.4053343359423077e-05,4,3,66.51602816581726,0.5230798721313477,0.7232426404953003,0.5549866557121277,203.60902404785156
18,GRU_Wallmart_4_4_800_90.0_2.0_160.0_0.48_adam_1.4053343359423077e-05,4,4,55.73796057701111,0.561978816986084,0.7496525049209595,0.5721078515052795,204.07681274414062
19,GRU_Wallmart_4_5_800_90.0_2.0_160.0_0.48_adam_1.4053343359423077e-05,4,5,121.98731017112732,0.4905581772327423,0.7003985643386841,0.5253015160560608,208.12539672851562
20,GRU_Wallmart_5_1_800_80.0_3.0_580.0_0.58_adam_1.853233048855342e-05,5,1,43.982353925704956,0.5965554118156433,0.7723699808120728,0.5999347567558289,235.73321533203125
21,GRU_Wallmart_5_2_800_80.0_3.0_580.0_0.58_adam_1.853233048855342e-05,5,2,35.47079133987427,0.5837956070899963,0.7640652060508728,0.5947007536888123,219.36688232421875
22,GRU_Wallmart_5_3_800_80.0_3.0_580.0_0.58_adam_1.853233048855342e-05,5,3,46.5061993598938,0.4717731773853302,0.6868574619293213,0.5102975964546204,196.12799072265625
23,GRU_Wallmart_5_4_800_80.0_3.0_580.0_0.58_adam_1.853233048855342e-05,5,4,34.62850213050842,0.5334898829460144,0.7304039001464844,0.5578746199607849,196.8638916015625
24,GRU_Wallmart_5_5_800_80.0_3.0_580.0_0.58_adam_1.853233048855342e-05,5,5,84.68698835372925,0.48688921332359314,0.6977744698524475,0.5201267004013062,200.9240264892578
25,GRU_Wallmart_6_1_800_60.0_1.0_740.0_0.54_adam_3.073565951819428e-05,6,1,29.582804203033447,0.5492561459541321,0.7411181330680847,0.5630343556404114,187.45249938964844
