,nameModel,trial_optimizacion_bayesiana,Step_validacion,time,MSE,RMSE,MAE,MAPE
0,CNN_Wallmart_1_1_800_90.0_2.0_400.0_0.56_adam_3.641086237408167e-05_2_32.0,1,1,17.707367658615112,0.7549173831939697,0.8688598275184631,0.6711061000823975,227.08966064453125
1,CNN_Wallmart_1_2_800_90.0_2.0_400.0_0.56_adam_3.641086237408167e-05_2_32.0,1,2,11.002801656723022,0.8285663723945618,0.9102562069892883,0.7051053047180176,170.79061889648438
2,CNN_Wallmart_1_3_800_90.0_2.0_400.0_0.56_adam_3.641086237408167e-05_2_32.0,1,3,19.922657012939453,0.6325439214706421,0.795326292514801,0.5911124348640442,172.99073791503906
3,CNN_Wallmart_1_4_800_90.0_2.0_400.0_0.56_adam_3.641086237408167e-05_2_32.0,1,4,43.18532061576843,0.5677281618118286,0.7534773945808411,0.5659264922142029,223.37876892089844
4,CNN_Wallmart_1_5_800_90.0_2.0_400.0_0.56_adam_3.641086237408167e-05_2_32.0,1,5,68.99761939048767,0.5252894759178162,0.7247685194015503,0.5235447883605957,230.5213165283203
5,CNN_Wallmart_2_1_800_60.0_2.0_800.0_0.46_adam_4.298306061018843e-05_4_128.0,2,1,8.668763637542725,0.6605945229530334,0.8127696514129639,0.6289281845092773,257.0659484863281
6,CNN_Wallmart_2_2_800_60.0_2.0_800.0_0.46_adam_4.298306061018843e-05_4_128.0,2,2,7.424117565155029,0.9323759078979492,0.9655961394309998,0.779288113117218,342.79254150390625
7,CNN_Wallmart_2_3_800_60.0_2.0_800.0_0.46_adam_4.298306061018843e-05_4_128.0,2,3,17.74564528465271,0.5584800839424133,0.7473152279853821,0.5632434487342834,215.21701049804688
8,CNN_Wallmart_2_4_800_60.0_2.0_800.0_0.46_adam_4.298306061018843e-05_4_128.0,2,4,22.6060528755188,0.6849735379219055,0.8276312947273254,0.6392082571983337,265.6182861328125
9,CNN_Wallmart_2_5_800_60.0_2.0_800.0_0.46_adam_4.298306061018843e-05_4_128.0,2,5,13.531669616699219,0.601650595664978,0.7756614089012146,0.600999116897583,236.80795288085938
10,CNN_Wallmart_3_1_800_10.0_1.0_500.0_0.54_adam_1.915096825940598e-05_2_96.0,3,1,17.48354411125183,0.6612282395362854,0.8131594061851501,0.647646427154541,211.32376098632812
11,CNN_Wallmart_3_2_800_10.0_1.0_500.0_0.54_adam_1.915096825940598e-05_2_96.0,3,2,58.395951986312866,0.5328202843666077,0.7299453616142273,0.5519552826881409,196.65487670898438
12,CNN_Wallmart_3_3_800_10.0_1.0_500.0_0.54_adam_1.915096825940598e-05_2_96.0,3,3,31.299503326416016,0.5820295810699463,0.7629086375236511,0.5952883362770081,194.15713500976562
13,CNN_Wallmart_3_4_800_10.0_1.0_500.0_0.54_adam_1.915096825940598e-05_2_96.0,3,4,106.93480825424194,0.5331805348396301,0.7301921248435974,0.5531790256500244,216.2207489013672
14,CNN_Wallmart_3_5_800_10.0_1.0_500.0_0.54_adam_1.915096825940598e-05_2_96.0,3,5,70.94506549835205,0.5297381281852722,0.7278311252593994,0.559725821018219,244.20118713378906
15,CNN_Wallmart_4_1_800_60.0_1.0_500.0_0.52_adam_4.206265476541313e-05_2_160.0,4,1,8.572384357452393,0.6286681890487671,0.792885959148407,0.6240130662918091,222.2371826171875
16,CNN_Wallmart_4_2_800_60.0_1.0_500.0_0.52_adam_4.206265476541313e-05_2_160.0,4,2,17.388367652893066,0.5848117470741272,0.7647298574447632,0.5862942934036255,217.14892578125
17,CNN_Wallmart_4_3_800_60.0_1.0_500.0_0.52_adam_4.206265476541313e-05_2_160.0,4,3,7.532567024230957,0.6618112921714783,0.8135178685188293,0.6488983035087585,230.3202362060547
18,CNN_Wallmart_4_4_800_60.0_1.0_500.0_0.52_adam_4.206265476541313e-05_2_160.0,4,4,20.319053173065186,0.5327940583229065,0.7299274206161499,0.5574995279312134,234.32830810546875
19,CNN_Wallmart_4_5_800_60.0_1.0_500.0_0.52_adam_4.206265476541313e-05_2_160.0,4,5,16.029353857040405,0.5297501087188721,0.7278393507003784,0.5560204386711121,227.00083923339844
20,CNN_Wallmart_5_1_800_50.0_2.0_100.0_0.4_adam_1.5282367024400543e-05_4_160.0,5,1,11.431225538253784,0.7085357308387756,0.8417456150054932,0.6592848896980286,273.62921142578125
21,CNN_Wallmart_5_2_800_50.0_2.0_100.0_0.4_adam_1.5282367024400543e-05_4_160.0,5,2,7.850529670715332,0.9022061824798584,0.9498453140258789,0.746658980846405,202.7246856689453
22,CNN_Wallmart_5_3_800_50.0_2.0_100.0_0.4_adam_1.5282367024400543e-05_4_160.0,5,3,16.576728105545044,0.6071909666061401,0.7792245745658875,0.6101681590080261,221.7991180419922
23,CNN_Wallmart_5_4_800_50.0_2.0_100.0_0.4_adam_1.5282367024400543e-05_4_160.0,5,4,48.45263934135437,0.5762659907341003,0.759121835231781,0.5787414312362671,218.11343383789062
24,CNN_Wallmart_5_5_800_50.0_2.0_100.0_0.4_adam_1.5282367024400543e-05_4_160.0,5,5,29.618072986602783,0.5879244804382324,0.7667623162269592,0.5962567925453186,245.45167541503906
25,CNN_Wallmart_6_1_800_90.0_2.0_200.0_0.67_adam_3.0569199027237275e-05_4_64.0,6,1,12.110835313796997,0.9559934139251709,0.9777491688728333,0.7766739130020142,314.2477111816406
26,CNN_Wallmart_6_2_800_90.0_2.0_200.0_0.67_adam_3.0569199027237275e-05_4_64.0,6,2,17.491904497146606,0.8259127140045166,0.9087973833084106,0.7234140634536743,243.41290283203125
